leg_id,system,mode,cutoff_ps,t_start_ps,t_end_ps,production_origin_ps,production_elapsed_ns,nrep,dG_kcal,dG_err_kcal,replica_ns_elapsed,replica_ns_nominal,source_csv,source_log
8d7920a2a211d823,1PPF,partner2,4000,2050.0,4000.0,100,3.9,64,-80.2880162239463,0.1556386213467489,249.6,256.0,source_data/budget/legs/8d7920a2a211d823/bar_time_series.csv,source_data/budget/legs/8d7920a2a211d823/bar1.log
d80a6edb50110223,1PPF,complex,1000,550.0,1000.0,100,0.9,32,18.58515039969016,0.2341965924963304,28.8,32.0,source_data/budget/legs/d80a6edb50110223/bar_time_series.csv,source_data/budget/legs/d80a6edb50110223/bar1.log
d80a6edb50110223,1PPF,complex,2000,1050.0,2000.0,100,1.9,32,18.600303396522616,0.2525540064094636,60.8,64.0,source_data/budget/legs/d80a6edb50110223/bar_time_series.csv,source_data/budget/legs/d80a6edb50110223/bar1.log
d80a6edb50110223,1PPF,complex,4000,2050.0,4000.0,100,3.9,32,18.283182093780614,0.1860449349248612,124.8,128.0,source_data/budget/legs/d80a6edb50110223/bar_time_series.csv,source_data/budget/legs/d80a6edb50110223/bar1.log
8861d61c74bacc60,1PPF,partner2,1000,550.0,1000.0,100,0.9,32,17.659334092243675,0.2694158989543645,28.8,32.0,source_data/budget/legs/8861d61c74bacc60/bar_time_series.csv,source_data/budget/legs/8861d61c74bacc60/bar1.log
8861d61c74bacc60,1PPF,partner2,2000,1050.0,2000.0,100,1.9,32,18.120960916806197,0.1567775240725637,60.8,64.0,source_data/budget/legs/8861d61c74bacc60/bar_time_series.csv,source_data/budget/legs/8861d61c74bacc60/bar1.log
8861d61c74bacc60,1PPF,partner2,4000,2050.0,4000.0,100,3.9,32,17.924224173887772,0.0980855382392917,124.8,128.0,source_data/budget/legs/8861d61c74bacc60/bar_time_series.csv,source_data/budget/legs/8861d61c74bacc60/bar1.log
2a6253771c3d86bc,1PPF,complex,1000,550.0,1000.0,100,0.9,64,-81.77088913805518,0.2556715840894647,57.6,64.0,source_data/budget/legs/2a6253771c3d86bc/bar_time_series.csv,source_data/budget/legs/2a6253771c3d86bc/bar1.log
2a6253771c3d86bc,1PPF,complex,2000,1050.0,2000.0,100,1.9,64,-81.49088498646401,0.2184339950601959,121.6,128.0,source_data/budget/legs/2a6253771c3d86bc/bar_time_series.csv,source_data/budget/legs/2a6253771c3d86bc/bar1.log
2a6253771c3d86bc,1PPF,complex,4000,2050.0,4000.0,100,3.9,64,-82.00475830292075,0.1421256120507023,249.6,256.0,source_data/budget/legs/2a6253771c3d86bc/bar_time_series.csv,source_data/budget/legs/2a6253771c3d86bc/bar1.log
42157c593375390a,1PPF,partner2,1000,550.0,1000.0,100,0.9,64,-80.6160460168758,0.1619542080378124,57.6,64.0,source_data/budget/legs/42157c593375390a/bar_time_series.csv,source_data/budget/legs/42157c593375390a/bar1.log
42157c593375390a,1PPF,partner2,2000,1050.0,2000.0,100,1.9,64,-80.65868192475888,0.1379390479846343,121.6,128.0,source_data/budget/legs/42157c593375390a/bar_time_series.csv,source_data/budget/legs/42157c593375390a/bar1.log
42157c593375390a,1PPF,partner2,4000,2050.0,4000.0,100,3.9,64,-80.54023318890644,0.1035030904518066,249.6,256.0,source_data/budget/legs/42157c593375390a/bar_time_series.csv,source_data/budget/legs/42157c593375390a/bar1.log
0b3d808e7eea5f88,1PPF,complex,1000,550.0,1000.0,100,0.9,32,-71.11464012460968,0.1710840019400429,28.8,32.0,source_data/budget/legs/0b3d808e7eea5f88/bar_time_series.csv,source_data/budget/legs/0b3d808e7eea5f88/bar1.log
0b3d808e7eea5f88,1PPF,complex,2000,1050.0,2000.0,100,1.9,32,-71.17510081031917,0.1379971595679991,60.8,64.0,source_data/budget/legs/0b3d808e7eea5f88/bar_time_series.csv,source_data/budget/legs/0b3d808e7eea5f88/bar1.log
0b3d808e7eea5f88,1PPF,complex,4000,2050.0,4000.0,100,3.9,32,-72.00576785434286,0.2328622088012659,124.8,128.0,source_data/budget/legs/0b3d808e7eea5f88/bar_time_series.csv,source_data/budget/legs/0b3d808e7eea5f88/bar1.log
c77ac5f4b26f0900,1PPF,partner2,1000,550.0,1000.0,100,0.9,32,-72.15554752216845,0.1826508106559293,28.8,32.0,source_data/budget/legs/c77ac5f4b26f0900/bar_time_series.csv,source_data/budget/legs/c77ac5f4b26f0900/bar1.log
c77ac5f4b26f0900,1PPF,partner2,2000,1050.0,2000.0,100,1.9,32,-71.52691849164049,0.1573799800168857,60.8,64.0,source_data/budget/legs/c77ac5f4b26f0900/bar_time_series.csv,source_data/budget/legs/c77ac5f4b26f0900/bar1.log
c77ac5f4b26f0900,1PPF,partner2,4000,2050.0,4000.0,100,3.9,32,-71.04013986111815,0.1289889184460843,124.8,128.0,source_data/budget/legs/c77ac5f4b26f0900/bar_time_series.csv,source_data/budget/legs/c77ac5f4b26f0900/bar1.log
1e4f1e76442c95d0,1R0R,complex,1000,550.0,1000.0,100,0.9,32,-72.35979532688722,0.1835461386044999,28.8,32.0,source_data/budget/legs/1e4f1e76442c95d0/bar_time_series.csv,source_data/budget/legs/1e4f1e76442c95d0/bar1.log
1e4f1e76442c95d0,1R0R,complex,2000,1050.0,2000.0,100,1.9,32,-72.21682524526814,0.1970536424689616,60.8,64.0,source_data/budget/legs/1e4f1e76442c95d0/bar_time_series.csv,source_data/budget/legs/1e4f1e76442c95d0/bar1.log
1e4f1e76442c95d0,1R0R,complex,4000,2050.0,4000.0,100,3.9,32,-71.60986396761533,0.1094514027044658,124.8,128.0,source_data/budget/legs/1e4f1e76442c95d0/bar_time_series.csv,source_data/budget/legs/1e4f1e76442c95d0/bar1.log
3028fadfbd2bcad1,1R0R,partner2,1000,550.0,1000.0,100,0.9,32,-71.61406414813725,0.1877650140085348,28.8,32.0,source_data/budget/legs/3028fadfbd2bcad1/bar_time_series.csv,source_data/budget/legs/3028fadfbd2bcad1/bar1.log
3028fadfbd2bcad1,1R0R,partner2,2000,1050.0,2000.0,100,1.9,32,-71.63611503712286,0.1408715056773466,60.8,64.0,source_data/budget/legs/3028fadfbd2bcad1/bar_time_series.csv,source_data/budget/legs/3028fadfbd2bcad1/bar1.log
3028fadfbd2bcad1,1R0R,partner2,4000,2050.0,4000.0,100,3.9,32,-71.66440339862426,0.1318761770450342,124.8,128.0,source_data/budget/legs/3028fadfbd2bcad1/bar_time_series.csv,source_data/budget/legs/3028fadfbd2bcad1/bar1.log
e78975eb24dd6151,1R0R,complex,1000,550.0,1000.0,100,0.9,32,19.59405768439394,0.157378597662112,28.8,32.0,source_data/budget/legs/e78975eb24dd6151/bar_time_series.csv,source_data/budget/legs/e78975eb24dd6151/bar1.log
e78975eb24dd6151,1R0R,complex,2000,1050.0,2000.0,100,1.9,32,19.48455800044368,0.1191043026287007,60.8,64.0,source_data/budget/legs/e78975eb24dd6151/bar_time_series.csv,source_data/budget/legs/e78975eb24dd6151/bar1.log
e78975eb24dd6151,1R0R,complex,4000,2050.0,4000.0,100,3.9,32,19.365065450805155,0.0960172663588051,124.8,128.0,source_data/budget/legs/e78975eb24dd6151/bar_time_series.csv,source_data/budget/legs/e78975eb24dd6151/bar1.log
ce2b24dd5929f31d,1R0R,partner2,1000,550.0,1000.0,100,0.9,32,17.83348085120446,0.2260412322281126,28.8,32.0,source_data/budget/legs/ce2b24dd5929f31d/bar_time_series.csv,source_data/budget/legs/ce2b24dd5929f31d/bar1.log
ce2b24dd5929f31d,1R0R,partner2,2000,1050.0,2000.0,100,1.9,32,17.877100278547104,0.1624335506586441,60.8,64.0,source_data/budget/legs/ce2b24dd5929f31d/bar_time_series.csv,source_data/budget/legs/ce2b24dd5929f31d/bar1.log
ce2b24dd5929f31d,1R0R,partner2,4000,2050.0,4000.0,100,3.9,32,17.74769855963683,0.0880626894178358,124.8,128.0,source_data/budget/legs/ce2b24dd5929f31d/bar_time_series.csv,source_data/budget/legs/ce2b24dd5929f31d/bar1.log
491295b8b12d1120,1R0R,complex,1000,550.0,1000.0,100,0.9,32,-71.87689230964932,0.2566148082814016,28.8,32.0,source_data/budget/legs/491295b8b12d1120/bar_time_series.csv,source_data/budget/legs/491295b8b12d1120/bar1.log
491295b8b12d1120,1R0R,complex,2000,1050.0,2000.0,100,1.9,32,-71.79593488446346,0.1196681215392739,60.8,64.0,source_data/budget/legs/491295b8b12d1120/bar_time_series.csv,source_data/budget/legs/491295b8b12d1120/bar1.log
491295b8b12d1120,1R0R,complex,4000,2050.0,4000.0,100,3.9,32,-72.05699164285983,0.1609131633641562,124.8,128.0,source_data/budget/legs/491295b8b12d1120/bar_time_series.csv,source_data/budget/legs/491295b8b12d1120/bar1.log
d60083030cf85579,1R0R,partner2,1000,550.0,1000.0,100,0.9,32,-71.66850548921384,0.182633806423246,28.8,32.0,source_data/budget/legs/d60083030cf85579/bar_time_series.csv,source_data/budget/legs/d60083030cf85579/bar1.log
d60083030cf85579,1R0R,partner2,2000,1050.0,2000.0,100,1.9,32,-71.65609672083278,0.1373808784335932,60.8,64.0,source_data/budget/legs/d60083030cf85579/bar_time_series.csv,source_data/budget/legs/d60083030cf85579/bar1.log
d60083030cf85579,1R0R,partner2,4000,2050.0,4000.0,100,3.9,32,-71.59250476628827,0.1394196529012415,124.8,128.0,source_data/budget/legs/d60083030cf85579/bar_time_series.csv,source_data/budget/legs/d60083030cf85579/bar1.log
3ea258c024d3e3ed,1R0R,complex,1000,550.0,1000.0,100,0.9,64,-84.21751691637948,0.2002088513863637,57.6,64.0,source_data/budget/legs/3ea258c024d3e3ed/bar_time_series.csv,source_data/budget/legs/3ea258c024d3e3ed/bar1.log
3ea258c024d3e3ed,1R0R,complex,2000,1050.0,2000.0,100,1.9,64,-84.1732866470723,0.1450428544019335,121.6,128.0,source_data/budget/legs/3ea258c024d3e3ed/bar_time_series.csv,source_data/budget/legs/3ea258c024d3e3ed/bar1.log
3ea258c024d3e3ed,1R0R,complex,4000,2050.0,4000.0,100,3.9,64,-84.61733116039697,0.1817680308433206,249.6,256.0,source_data/budget/legs/3ea258c024d3e3ed/bar_time_series.csv,source_data/budget/legs/3ea258c024d3e3ed/bar1.log
a89ddbcc428a779c,1R0R,partner2,1000,550.0,1000.0,100,0.9,64,-84.12085634340427,0.1224397213090946,57.6,64.0,source_data/budget/legs/a89ddbcc428a779c/bar_time_series.csv,source_data/budget/legs/a89ddbcc428a779c/bar1.log
a89ddbcc428a779c,1R0R,partner2,2000,1050.0,2000.0,100,1.9,64,-84.37009242301112,0.1268060958867501,121.6,128.0,source_data/budget/legs/a89ddbcc428a779c/bar_time_series.csv,source_data/budget/legs/a89ddbcc428a779c/bar1.log
a89ddbcc428a779c,1R0R,partner2,4000,2050.0,4000.0,100,3.9,64,-84.50535540503652,0.1360873843915781,249.6,256.0,source_data/budget/legs/a89ddbcc428a779c/bar_time_series.csv,source_data/budget/legs/a89ddbcc428a779c/bar1.log
aae39fa6cc823755,1R0R,complex,1000,550.0,1000.0,100,0.9,32,19.33658418569906,0.2457705387687297,28.8,32.0,source_data/budget/legs/aae39fa6cc823755/bar_time_series.csv,source_data/budget/legs/aae39fa6cc823755/bar1.log
aae39fa6cc823755,1R0R,complex,2000,1050.0,2000.0,100,1.9,32,19.678002638025426,0.2999353726212297,60.8,64.0,source_data/budget/legs/aae39fa6cc823755/bar_time_series.csv,source_data/budget/legs/aae39fa6cc823755/bar1.log
aae39fa6cc823755,1R0R,complex,4000,2050.0,4000.0,100,3.9,32,19.48547421101188,0.1790338937353589,124.8,128.0,source_data/budget/legs/aae39fa6cc823755/bar_time_series.csv,source_data/budget/legs/aae39fa6cc823755/bar1.log
160536b5de9ee1f7,1R0R,partner2,1000,550.0,1000.0,100,0.9,32,17.60288858294508,0.1318502142732605,28.8,32.0,source_data/budget/legs/160536b5de9ee1f7/bar_time_series.csv,source_data/budget/legs/160536b5de9ee1f7/bar1.log
160536b5de9ee1f7,1R0R,partner2,2000,1050.0,2000.0,100,1.9,32,17.800981817403187,0.170850716335422,60.8,64.0,source_data/budget/legs/160536b5de9ee1f7/bar_time_series.csv,source_data/budget/legs/160536b5de9ee1f7/bar1.log
160536b5de9ee1f7,1R0R,partner2,4000,2050.0,4000.0,100,3.9,32,17.91138958304219,0.1163227526794344,124.8,128.0,source_data/budget/legs/160536b5de9ee1f7/bar_time_series.csv,source_data/budget/legs/160536b5de9ee1f7/bar1.log
8ee4817d398b342e,1R0R,complex,1000,550.0,1000.0,100,0.9,64,-83.98222904935542,0.1626809886708747,57.6,64.0,source_data/budget/legs/8ee4817d398b342e/bar_time_series.csv,source_data/budget/legs/8ee4817d398b342e/bar1.log
8ee4817d398b342e,1R0R,complex,2000,1050.0,2000.0,100,1.9,64,-84.05239557502645,0.1757968840026385,121.6,128.0,source_data/budget/legs/8ee4817d398b342e/bar_time_series.csv,source_data/budget/legs/8ee4817d398b342e/bar1.log
8ee4817d398b342e,1R0R,complex,4000,2050.0,4000.0,100,3.9,64,-83.7598399121892,0.1710150262062359,249.6,256.0,source_data/budget/legs/8ee4817d398b342e/bar_time_series.csv,source_data/budget/legs/8ee4817d398b342e/bar1.log
d8bcef4cc7228e5d,1R0R,partner2,1000,550.0,1000.0,100,0.9,64,-83.36654226854628,0.1344730266979971,57.6,64.0,source_data/budget/legs/d8bcef4cc7228e5d/bar_time_series.csv,source_data/budget/legs/d8bcef4cc7228e5d/bar1.log
d8bcef4cc7228e5d,1R0R,partner2,2000,1050.0,2000.0,100,1.9,64,-83.75082110302317,0.1361792845659329,121.6,128.0,source_data/budget/legs/d8bcef4cc7228e5d/bar_time_series.csv,source_data/budget/legs/d8bcef4cc7228e5d/bar1.log
d8bcef4cc7228e5d,1R0R,partner2,4000,2050.0,4000.0,100,3.9,64,-84.22812530011247,0.10846403006006,249.6,256.0,source_data/budget/legs/d8bcef4cc7228e5d/bar_time_series.csv,source_data/budget/legs/d8bcef4cc7228e5d/bar1.log
680fb833b497cb99,1R0R,complex,1000,550.0,1000.0,100,0.9,64,-79.79601791911837,0.2887763453480541,57.6,64.0,source_data/budget/legs/680fb833b497cb99/bar_time_series.csv,source_data/budget/legs/680fb833b497cb99/bar1.log
680fb833b497cb99,1R0R,complex,2000,1050.0,2000.0,100,1.9,64,-80.58266613887713,0.1154253300487651,121.6,128.0,source_data/budget/legs/680fb833b497cb99/bar_time_series.csv,source_data/budget/legs/680fb833b497cb99/bar1.log
680fb833b497cb99,1R0R,complex,4000,2050.0,4000.0,100,3.9,64,-80.15579603731499,0.1304749122619404,249.6,256.0,source_data/budget/legs/680fb833b497cb99/bar_time_series.csv,source_data/budget/legs/680fb833b497cb99/bar1.log
c535671592cb87de,1R0R,partner2,1000,550.0,1000.0,100,0.9,64,-80.91667432204234,0.2541122827220403,57.6,64.0,source_data/budget/legs/c535671592cb87de/bar_time_series.csv,source_data/budget/legs/c535671592cb87de/bar1.log
c535671592cb87de,1R0R,partner2,2000,1050.0,2000.0,100,1.9,64,-81.52669813916876,0.1274084987711347,121.6,128.0,source_data/budget/legs/c535671592cb87de/bar_time_series.csv,source_data/budget/legs/c535671592cb87de/bar1.log
c535671592cb87de,1R0R,partner2,4000,2050.0,4000.0,100,3.9,64,-81.73427734088293,0.1718654684473606,249.6,256.0,source_data/budget/legs/c535671592cb87de/bar_time_series.csv,source_data/budget/legs/c535671592cb87de/bar1.log
2b5e13cb915f1ba8,1R0R,complex,1000,550.0,1000.0,100,0.9,32,18.64445182982884,0.1731433178012565,28.8,32.0,source_data/budget/legs/2b5e13cb915f1ba8/bar_time_series.csv,source_data/budget/legs/2b5e13cb915f1ba8/bar1.log
2b5e13cb915f1ba8,1R0R,complex,2000,1050.0,2000.0,100,1.9,32,18.917435506990653,0.2868961457796407,60.8,64.0,source_data/budget/legs/2b5e13cb915f1ba8/bar_time_series.csv,source_data/budget/legs/2b5e13cb915f1ba8/bar1.log
2b5e13cb915f1ba8,1R0R,complex,4000,2050.0,4000.0,100,3.9,32,18.09228378125194,0.1575003077105291,124.8,128.0,source_data/budget/legs/2b5e13cb915f1ba8/bar_time_series.csv,source_data/budget/legs/2b5e13cb915f1ba8/bar1.log
decec244b74b8d72,1R0R,partner2,1000,550.0,1000.0,100,0.9,32,17.998215732455893,0.297513938476915,28.8,32.0,source_data/budget/legs/decec244b74b8d72/bar_time_series.csv,source_data/budget/legs/decec244b74b8d72/bar1.log
decec244b74b8d72,1R0R,partner2,2000,1050.0,2000.0,100,1.9,32,18.37425768314529,0.1774708047307462,60.8,64.0,source_data/budget/legs/decec244b74b8d72/bar_time_series.csv,source_data/budget/legs/decec244b74b8d72/bar1.log
decec244b74b8d72,1R0R,partner2,4000,2050.0,4000.0,100,3.9,32,17.543728161573654,0.1201453785682224,124.8,128.0,source_data/budget/legs/decec244b74b8d72/bar_time_series.csv,source_data/budget/legs/decec244b74b8d72/bar1.log
f257721a3b843d7b,1R0R,complex,1000,550.0,1000.0,100,0.9,64,-81.66134751781375,0.1746565168841461,57.6,64.0,source_data/budget/legs/f257721a3b843d7b/bar_time_series.csv,source_data/budget/legs/f257721a3b843d7b/bar1.log
f257721a3b843d7b,1R0R,complex,2000,1050.0,2000.0,100,1.9,64,-82.17766156756196,0.2142814981691131,121.6,128.0,source_data/budget/legs/f257721a3b843d7b/bar_time_series.csv,source_data/budget/legs/f257721a3b843d7b/bar1.log
f257721a3b843d7b,1R0R,complex,4000,2050.0,4000.0,100,3.9,64,-81.18172661156152,0.1629881766643777,249.6,256.0,source_data/budget/legs/f257721a3b843d7b/bar_time_series.csv,source_data/budget/legs/f257721a3b843d7b/bar1.log
7f853578e5057f39,1R0R,partner2,1000,550.0,1000.0,100,0.9,64,-81.51958571975631,0.105463552483957,57.6,64.0,source_data/budget/legs/7f853578e5057f39/bar_time_series.csv,source_data/budget/legs/7f853578e5057f39/bar1.log
7f853578e5057f39,1R0R,partner2,2000,1050.0,2000.0,100,1.9,64,-80.68111121298865,0.2274267473081836,121.6,128.0,source_data/budget/legs/7f853578e5057f39/bar_time_series.csv,source_data/budget/legs/7f853578e5057f39/bar1.log
7f853578e5057f39,1R0R,partner2,4000,2050.0,4000.0,100,3.9,64,-80.451620485556,0.1664734503526923,249.6,256.0,source_data/budget/legs/7f853578e5057f39/bar_time_series.csv,source_data/budget/legs/7f853578e5057f39/bar1.log
18356b210d1ba0e3,1R0R,complex,1000,550.0,1000.0,100,0.9,32,-71.64957174551947,0.1763217146932073,28.8,32.0,source_data/budget/legs/18356b210d1ba0e3/bar_time_series.csv,source_data/budget/legs/18356b210d1ba0e3/bar1.log
18356b210d1ba0e3,1R0R,complex,2000,1050.0,2000.0,100,1.9,32,-71.90174497024293,0.1450120050444045,60.8,64.0,source_data/budget/legs/18356b210d1ba0e3/bar_time_series.csv,source_data/budget/legs/18356b210d1ba0e3/bar1.log
18356b210d1ba0e3,1R0R,complex,4000,2050.0,4000.0,100,3.9,32,-71.60925463613253,0.0987818314432379,124.8,128.0,source_data/budget/legs/18356b210d1ba0e3/bar_time_series.csv,source_data/budget/legs/18356b210d1ba0e3/bar1.log
0f093e5504d5a03b,1R0R,partner2,1000,550.0,1000.0,100,0.9,32,-71.38094910200377,0.148315560231904,28.8,32.0,source_data/budget/legs/0f093e5504d5a03b/bar_time_series.csv,source_data/budget/legs/0f093e5504d5a03b/bar1.log
0f093e5504d5a03b,1R0R,partner2,2000,1050.0,2000.0,100,1.9,32,-71.16254301253305,0.1605435389275737,60.8,64.0,source_data/budget/legs/0f093e5504d5a03b/bar_time_series.csv,source_data/budget/legs/0f093e5504d5a03b/bar1.log
0f093e5504d5a03b,1R0R,partner2,4000,2050.0,4000.0,100,3.9,32,-71.83166364533963,0.1588487436525415,124.8,128.0,source_data/budget/legs/0f093e5504d5a03b/bar_time_series.csv,source_data/budget/legs/0f093e5504d5a03b/bar1.log
